name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse
3941,110.0,,,1.08593,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,2.6297
3942,220.0,,,1.08151,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,4.5919
3944,380.0,,,1.05,PQ,39473-3,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,6.0563
3954,380.0,,,1.05,PQ,39472-2,0,MNYPG2,MNYPG2,1.0,4.0,4.0,IE,6.0563
3961,110.0,,,1.05974,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,6.3789
3981,110.0,,,1.05656,PQ,,0,MUNGRET A,MUNGRET A,1.0,5.0,5.0,IE,1.548
3991,110.0,,,1.05656,PQ,,0,MUNGRET B,MUNGRET B,1.0,5.0,5.0,IE,1.5485
4001,110.0,,,1.08652,PQ,,0,MULLINGAR,MULLINGAR,1.0,3.0,3.0,IE,-10.5483
4021,110.0,,,1.05129,PQ,,0,MALLOW,MALLOW,1.0,5.0,5.0,IE,2.9995
4041,110.0,,,1.18204,PQ,,0,MOY,MOY,1.0,2.0,2.0,IE,-16.3371
4061,110.0,,,1.07214,PQ,,0,MULLAGHARLIN,MULLAGHARLIN,1.0,7.0,7.0,IE,-10.9403
4071,110.0,,,1.08458,PQ,,0,MEENTYCAT,MEENTYCAT,1.0,1.0,1.0,IE,-21.9846
4081,110.0,,,1.05384,PQ,,0,MONREAD,MONREAD,1.0,11.0,11.0,IE,-8.4474
4091,110.0,,,1.09544,PQ,,0,MULREAVY,MULREAVY,1.0,1.0,1.0,IE,-19.6641
4101,110.0,,,1.05449,PQ,,0,NEWBURY,NEWBURY,1.0,11.0,11.0,IE,-6.8452
4111,110.0,,,1.05796,PQ,,0,BANCROFT,BANCROFT,1.0,11.0,11.0,IE,-5.8081
4201,110.0,,,1.04941,PQ,,0,NEWBRIDGE,NEWBRIDGE,1.0,11.0,11.0,IE,-7.6951
4211,110.0,,,1.06635,PQ,,0,NORTH QUAYS,NORTH QUAYS,1.0,11.0,11.0,IE,-9.0221
4221,110.0,,,1.04471,PQ,,0,NAVAN,NAVAN,1.0,7.0,7.0,IE,-11.41
4242,220.0,,,1.06147,PQ,42471-1,0,NORTH WALL,NORTH WALL,1.0,11.0,11.0,IE,-2.0028
4261,110.0,,,1.04994,PQ,,0,NENAGH,NENAGH,1.0,8.0,8.0,IE,-0.24
4281,110.0,,,1.0544,PQ,42871-1,0,NANGOR,NANGOR,1.0,11.0,11.0,IE,-9.2914
4341,110.0,,,1.0613,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,7.9225
4351,110.0,,,1.06132,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,7.9235
4361,110.0,,,1.07799,PQ,,0,OUGHTRAGH,OUGHTRAGH,1.0,5.0,5.0,IE,0.3317
4371,110.0,,,1.16973,PQ,,0,GLENREE,GLENREE,1.0,2.0,2.0,IE,-15.9766
4382,220.0,,,1.07014,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,3.9627
4384,380.0,,,1.05724,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,2.9301
4391,110.0,,,1.0599,PQ,,0,PHILIPSTOWN,PHILIPSTOWN,1.0,3.0,3.0,IE,-5.08
4401,110.0,,,1.05508,PQ,,0,POPPINTREE,POPPINTREE,1.0,11.0,11.0,IE,-6.7212
4441,110.0,,,1.05,PQ,44471-1,0,POLLAPHUCA,POLLAPHUCA,1.0,11.0,11.0,IE,-2.5535
4461,110.0,,,1.0666,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-8.8685
4462,220.0,,,1.06125,PQ,,0,POOLBEG NORT,POOLBEG NORT,1.0,11.0,11.0,IE,-2.0487
4471,110.0,,,1.0666,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-8.8725
4472,220.0,,,1.06477,PQ,,0,POOLBEG SOUT,POOLBEG SOUT,1.0,11.0,11.0,IE,-4.9662
4481,110.0,,,1.0537,PQ,,0,PORTLAOISE,PORTLAOISE,1.0,11.0,11.0,IE,-5.9516
4491,110.0,,,1.05765,PQ,,0,PELLETSTOWN,PELLETSTOWN,1.0,11.0,11.0,IE,-5.3874
4501,110.0,,,1.04651,PQ,,0,PLATIN,PLATIN,1.0,7.0,7.0,IE,-10.9523
4511,110.0,,,1.06097,PQ,,0,POTTERY ROAD,POTTERY ROAD,1.0,11.0,11.0,IE,-5.9609
4522,220.0,,,1.08289,PQ,,0,PROSPECT,PROSPECT,1.0,4.0,4.0,IE,4.2459
4621,110.0,,,1.03805,PQ,,0,RYEBROOK,RYEBROOK,1.0,11.0,11.0,IE,-8.1719
4651,110.0,,,1.06651,PQ,,0,RINGSEND,RINGSEND,1.0,11.0,11.0,IE,-9.0011
4681,110.0,,,1.06608,PQ,,0,RATHKEALE,RATHKEALE,1.0,5.0,5.0,IE,0.7932
4691,110.0,,,1.04627,PQ,,0,OLDBRIDGE,OLDBRIDGE,1.0,7.0,7.0,IE,-11.1194
4701,110.0,,,1.09401,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-10.617
4711,110.0,,,1.09401,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-10.617
4721,110.0,,,1.06437,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,8.2119
4722,220.0,,,1.06084,PQ,,0,RAFFEEN,RAFFEEN,1.0,10.0,10.0,IE,12.8805
4741,110.0,,,1.05385,PQ,,0,RINAWADE,RINAWADE,1.0,11.0,11.0,IE,-7.4317
4761,110.0,,,1.07725,PQ,,0,RINGASKIDDY,RINGASKIDDY,1.0,10.0,10.0,IE,7.9845
4781,110.0,,,1.07962,PQ,,0,RATRUSSAN,RATRUSSAN,1.0,7.0,7.0,IE,-13.301
4791,110.0,,,1.05157,PQ,,0,RATHNASKILLO,RATHNASKILLO,1.0,12.0,12.0,IE,1.0556
4901,110.0,,,1.06811,PQ,,0,SHELTON ABBE,SHELTON ABBE,1.0,9.0,9.0,IE,-4.32
4941,110.0,,,1.08389,PQ,49451-1,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.3076
4942,220.0,,,1.07236,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.2594
4943,220.0,,,1.07236,PQ,,0,SHANNONBRIDG,SHANNONBRIDG,1.0,3.0,3.0,IE,-0.2594
4951,110.0,,,1.12715,PQ,,0,SALTHILL,SALTHILL,1.0,2.0,2.0,IE,-5.6116
4961,110.0,,,1.0779,PQ,,0,SHANKILL,SHANKILL,1.0,7.0,7.0,IE,-14.2679
4981,110.0,,,1.11691,PQ,,0,SLIGO,SLIGO,1.0,2.0,2.0,IE,-14.4974
4991,110.0,,,1.07141,PQ,,0,SORNE HILL,SORNE HILL,1.0,1.0,1.0,IE,-23.8587
5001,110.0,,,1.08708,PQ,,0,SOMERSET,SOMERSET,1.0,3.0,3.0,IE,-1.7367
5022,220.0,,,1.06131,PQ,50274-14,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-2.0431
5031,110.0,,,1.04303,PQ,,0,STEPHENSTOWN,STEPHENSTOWN,1.0,11.0,11.0,IE,-7.6517
5041,110.0,,,1.11267,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-13.9976
5042,220.0,,,1.09528,PQ,,0,SRANANAGH,SRANANAGH,1.0,2.0,2.0,IE,-10.9301
5051,110.0,,,1.05027,PQ,50574-4,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,5.3347
5061,110.0,,,1.0489,PQ,,0,STRATFORD,STRATFORD,1.0,9.0,9.0,IE,-4.0653
5071,110.0,,,1.05027,PQ,50573-3,0,SEAL ROCK,SEAL ROCK,1.0,5.0,5.0,IE,5.3347
5091,110.0,,,1.07005,PQ,,0,SINGLAND,SINGLAND,1.0,4.0,4.0,IE,0.7064
5111,110.0,,,1.05097,PQ,,0,SNUGBOROUGH,SNUGBOROUGH,1.0,11.0,11.0,IE,-7.8312
5122,220.0,,,1.06,PQ,50275-15,0,SHELLYBANKS,SHELLYBANKS,1.0,11.0,11.0,IE,-3.4532
5131,110.0,,,1.06115,PQ,,0,TANEY,TANEY,1.0,11.0,11.0,IE,-6.0117
5140,220.0,,,1.0823,PQ,51475-1,0,OLDPIER,OLDPIER,1.0,5.0,5.0,IE,4.5551
5141,110.0,,,1.0823,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,4.5551
5142,220.0,,,1.0823,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,4.5551
5172,220.0,,,1.075,PQ,51771-CT,0,TYNAGH,TYNAGH,1.0,3.0,3.0,IE,4.2551
5181,110.0,,,1.0605,PQ,,0,TRABEG,TRABEG,1.0,10.0,10.0,IE,6.4236
5191,110.0,,,1.08151,PQ,,0,TIEVEBRACK,TIEVEBRACK,1.0,1.0,1.0,IE,-21.0322
5202,220.0,,,1.05887,Slack,52071-1,0,TURLOUGH HIL,TURLOUGH HIL,3.0,11.0,11.0,IE,-2.5756
5211,110.0,,,1.06147,PQ,,0,TIMAHOE,TIMAHOE,1.0,11.0,11.0,IE,-7.8236
5221,110.0,,,1.08447,PQ,,0,TULLABRACK,TULLABRACK,1.0,4.0,4.0,IE,1.8374
5222,220.0,,,1.06,PQ,50276-16,0,SHELLYBANKSB,SHELLYBANKSB,1.0,11.0,11.0,IE,-3.4532
5231,110.0,,,1.06557,PQ,,0,TRINITY,TRINITY,1.0,11.0,11.0,IE,-9.1357
5241,110.0,,,1.18212,PQ,,0,TAWNAGHMORE,TAWNAGHMORE,1.0,2.0,2.0,IE,-16.3389
5251,110.0,,,1.18211,PQ,,0,TAWN_B,TAWN_B,1.0,2.0,2.0,IE,-16.3384
5261,110.0,,,1.09811,PQ,,0,TRIEN,TRIEN,1.0,5.0,5.0,IE,1.5394
5271,110.0,,,1.07388,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,-0.6135
5274,110.0,,,1.07388,PQ,,0,CAUTEEN,CAUTEEN,1.0,8.0,8.0,IE,-0.6135
5281,110.0,,,1.09193,PQ,,0,TRALEE,TRALEE,1.0,5.0,5.0,IE,0.9932
5291,110.0,,,1.0694,PQ,,0,TULLABEG,TULLABEG,1.0,9.0,9.0,IE,-3.372
5301,110.0,,,1.05556,PQ,53071-XX,0,THURLES,THURLES,1.0,8.0,8.0,IE,-3.0077
5321,110.0,,,1.05868,PQ,,0,THORNSBERRY,THORNSBERRY,1.0,11.0,11.0,IE,-7.7849
5331,110.0,,,1.05538,PQ,,0,YELLOWMEADOW,YELLOWMEADOW,1.0,11.0,11.0,IE,-9.1667
5341,110.0,,,1.09279,PQ,,0,TONROE,TONROE,1.0,2.0,2.0,IE,-12.7483
5361,110.0,,,1.07139,PQ,,0,TRILLICK,TRILLICK,1.0,1.0,1.0,IE,-23.8582
5381,110.0,,,1.0711,PQ,,0,TIPPERARY,TIPPERARY,1.0,8.0,8.0,IE,-1.3121
5441,110.0,,,1.05379,PQ,,0,WATERFORD,WATERFORD,1.0,9.0,9.0,IE,-0.3955
5451,110.0,,,1.05874,PQ,54571-1,0,ROSSPILE,ROSSPILE,1.0,9.0,9.0,IE,-1.8577
5462,220.0,,,1.06986,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,-2.7223
5464,380.0,,,1.04097,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,-1.3075
5481,110.0,,,1.06236,PQ,,0,WHITEGATE,WHITEGATE,1.0,10.0,10.0,IE,8.719
5501,110.0,,,1.0677,PQ,55074-1,0,WEXFORD,WEXFORD,1.0,9.0,9.0,IE,-3.2001
5521,110.0,,,1.057,PQ,,0,WOLFE TONE,WOLFE TONE,1.0,11.0,11.0,IE,-5.4642
6201,110.0,,,1.05737,PQ,,0,COOMATAGGART,COOMATAGGART,1.0,5.0,5.0,IE,6.6874
6371,110.0,,,1.06651,PQ,,0,WHITEBANK,WHITEBANK,1.0,11.0,11.0,IE,-9.0012
6931,110.0,,,1.0489,PQ,,0,WOODHOUSE,WOODHOUSE,1.0,12.0,12.0,IE,2.4824
10210,110.0,,,1.07114,PQ,,0,ARDNACRUSHA,ARDNACRUSHA,1.0,4.0,4.0,IE,0.3855
10261,110.0,,,1.07114,PQ,,0,ARDNA_CAP,ARDNA,1.0,4.0,4.0,IE,0.3855
10422,220.0,,,1.06018,PQ,10470-1,0,LONGPOINT,LONGPOINT,1.0,10.0,10.0,IE,13.8694
10619,110.0,,,1.11128,PQ,,0,ARIGNA_T,ARIGNA_T,1.0,1.0,1.0,IE,-13.108
11310,110.0,,,1.09236,PQ,,0,TOBERTOREEN,TOBERTOREEN,1.0,5.0,5.0,IE,4.7469
11461,110.0,,,1.11155,PQ,,0,ATH_CAP,ATH,1.0,3.0,3.0,IE,-5.6895
12111,110.0,,,1.05,PQ,,0,BALLYVOUSKIL,BALLYVOUSKIL,1.0,5.0,5.0,IE,6.7548
13219,110.0,,,1.04763,PQ,,0,BLAKE T,BLAKE,1.0,11.0,11.0,IE,-7.8316
13810,110.0,,,1.0771,PQ,,0,BARNAHELYB,BARNAHELYB,1.0,10.0,10.0,IE,7.9711
14010,110.0,,,1.17834,PQ,,0,BELLACORICK,BELLACORICK,1.0,2.0,2.0,IE,-15.4333
14013,110.0,,,1.17846,PQ,,0,SRAHNAKILLY,SRAHNAKILLY,1.0,2.0,2.0,IE,-15.4346
14016,110.0,,,1.17835,PQ,,0,CROAGHAUN,CROAGHAUN,1.0,2.0,2.0,IE,-15.4334
14461,110.0,,,1.06379,PQ,,0,BAN_CAP,BAN,1.0,6.0,6.0,IE,5.0242
14619,110.0,,,1.05741,PQ,,0,BARRYM T,BARRYM,1.0,8.0,8.0,IE,3.7066
15010,110.0,,,1.06368,PQ,,0,BRINNY,BRINNY,1.0,6.0,6.0,IE,5.0165
15220,220.0,,,1.0616,PQ,,0,BRACETOWN,BRACETOWN,1.0,11.0,11.0,IE,-2.5327
16011,110.0,,,1.06459,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,5.8151
16110,110.0,,,1.05133,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,6.6811
16411,110.0,,,1.12804,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,-4.5863
16461,110.0,,,1.12804,PQ,,0,CASH_CAP,CASH,1.0,2.0,2.0,IE,-4.5863
16661,110.0,,,1.17227,PQ,,0,CBAR_CAP,CBAR,1.0,2.0,2.0,IE,-13.516
16662,110.0,,,1.17344,PQ,,0,CBAR_SVC,CBAR,1.0,2.0,2.0,IE,-13.516
17010,110.0,,,1.08705,PQ,17074-4,0,CATH FALL,CATH FALL,1.0,1.0,1.0,IE,-17.3035
17061,110.0,,,1.08705,PQ,,0,CATH_CAP,CATH,1.0,1.0,1.0,IE,-17.3035
17261,110.0,,,1.07176,PQ,,0,CAHR_CAP,CAHR,1.0,8.0,8.0,IE,-1.6735
17411,110.0,,,1.05917,PQ,,0,CKM_COUNTRY,CKM_COUNTRY,1.0,11.0,11.0,IE,-5.6989
17431,220.0,,,1.06599,PQ,,0,CKMN_PST,CKMN,1.0,11.0,11.0,IE,-4.8204
17462,220.0,,,1.06031,PQ,,0,CKM_SR,CKM_SR,1.0,11.0,11.0,IE,-3.9125
17810,110.0,,,1.04947,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,5.2585
18010,110.0,,,1.0328,PQ,,0,COOKSTOWN A,COOKSTOWN A,1.0,11.0,11.0,IE,-10.662
20411,110.0,,,1.05112,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-7.7731
20416,110.0,,,1.05911,PQ,,0,CORDUFF HOT,CORDUFF HOT,1.0,11.0,11.0,IE,-2.1662
20900,110.0,,,1.13643,PQ,,0,BUFFY,BUFFY,1.0,2.0,2.0,IE,-6.3821
21261,110.0,,,1.07874,PQ,,0,DRU_CAP,DRU,1.0,4.0,4.0,IE,-1.162
21661,110.0,,,1.06255,PQ,,0,DOON_CAP,DOON,1.0,8.0,8.0,IE,-2.0268
22261,110.0,,,1.06426,PQ,,0,DUNM_CAP,DUNM,1.0,6.0,6.0,IE,4.5678
22419,110.0,,,1.07639,PQ,,0,DALLOW T,DALLOW,1.0,8.0,8.0,IE,-1.5986
22610,110.0,,,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443
22612,110.0,,,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443
22613,110.0,,,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443
22614,110.0,,,1.06327,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-8.443
22811,110.0,,,1.16061,PQ,,0,DALTON_A2,DALTON_A2,1.0,2.0,2.0,IE,-11.6731
22861,110.0,,,1.16061,PQ,,0,DALT_CAP,DALT,1.0,2.0,2.0,IE,-11.6731
23019,110.0,,,1.05969,PQ,,0,DUNFIR_T,DUNFIR_T,1.0,11.0,11.0,IE,-8.5214
23610,110.0,,,1.09253,PQ,,0,SLIEVECALLAN,SLIEVECALLAN,1.0,4.0,4.0,IE,-1.7043
24819,110.0,,,1.05761,PQ,,0,FASSAROE_T,FASSAROE_T,1.0,11.0,11.0,IE,-5.8446
25674,110.0,,,1.05885,PQ,,0,TEG HUNTSTOW,HUNTSTOW,2.0,11.0,11.0,IE,-5.228
27219,110.0,,,1.05863,PQ,,0,GRFRAT T,GRFRAT,1.0,11.0,11.0,IE,-7.4706
27281,110.0,,,1.05835,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,-7.5018
28019,110.0,,,1.09458,PQ,,0,GOLAGH T,GOLAGH,1.0,1.0,1.0,IE,-19.6728
28261,110.0,,,1.07005,PQ,,0,GWE_CAP,GWE,1.0,1.0,1.0,IE,-16.096
28411,110.0,,,1.0472,PQ,,0,GORMAN ESS,GORMAN,1.0,7.0,7.0,IE,-11.0497
28710,110.0,,,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547
28712,110.0,,,1.09464,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-19.6547
28810,110.0,,,1.05739,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,6.1065
30820,220.0,,,1.06313,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-4.9124
31019,110.0,,,1.05974,PQ,,0,IKERIN T,IKERIN,1.0,8.0,8.0,IE,-2.8456
31911,110.0,,,1.09092,PQ,,0,KNOCKANURE B,KNOCKANURE B,1.0,5.0,5.0,IE,4.7621
31920,220.0,,,1.08326,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,4.7687
32461,110.0,,,1.05894,PQ,,0,KILTEEL_CAP,KILTEEL,1.0,11.0,11.0,IE,-8.5884
32661,110.0,,,1.05881,PQ,,0,KKY_CAP,KKY,1.0,9.0,9.0,IE,-5.2481
32810,110.0,,,1.06984,PQ,,0,KILLONAN2,KILLONAN2,1.0,8.0,8.0,IE,1.0518
34620,220.0,,,1.08219,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,4.5597
35011,110.0,,,1.09968,PQ,,0,LANESBORO_A2,LANESBORO_A2,1.0,3.0,3.0,IE,-10.2095
35211,110.0,,,1.06937,PQ,,0,LOUTHB,LOUTHB,1.0,7.0,7.0,IE,-10.049
35231,275.0,,,1.04792,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-6.9891
35232,275.0,,,1.04801,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-6.9862
35261,110.0,,,1.08471,PQ,,0,LOU_CAP,LOU,1.0,7.0,7.0,IE,-10.3521
35611,110.0,,,1.08043,PQ,,0,LISDRUMDOAGH,LISDRUMDOAGH,1.0,7.0,7.0,IE,-13.8033
35661,110.0,,,1.08043,PQ,,0,LISD_CAP,LISD,1.0,7.0,7.0,IE,-13.8033
35861,110.0,,,1.0812,PQ,,0,LKY_CAP,LKY,1.0,1.0,1.0,IE,-22.6964
35862,110.0,,,1.08282,PQ,,0,LKY_SVC,LKY,1.0,1.0,1.0,IE,-22.6964
36210,110.0,,,1.05563,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,-3.0093
36411,110.0,,,1.07086,PQ,,0,CRORY,CRORY,1.0,9.0,9.0,IE,-2.1762
36671,150.0,,,1.06,PQ,,0,GREENLINK,GREENLINK,2.0,9.0,9.0,IE,4.2009
39610,110.0,,,1.05974,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,6.3789
40061,110.0,,,1.08652,PQ,,0,MUL_CAP,MUL,1.0,3.0,3.0,IE,-10.5483
40461,110.0,,,1.18204,PQ,,0,MOY_CAP,MOY,1.0,2.0,2.0,IE,-16.3371
40462,110.0,,,1.18204,PQ,,0,MOYCAP2,MOYCAP2,1.0,2.0,2.0,IE,-16.3371
43619,110.0,,,1.08301,PQ,,0,OUTAGH T,OUTAGH,1.0,5.0,5.0,IE,0.7949
44661,220.0,,,1.06125,PQ,,0,PBEG REACTOR,PBEG REACTOR,1.0,11.0,11.0,IE,-2.0487
44662,220.0,,,1.06477,PQ,,0,PBEG REACTOR,PBEG REACTOR,1.0,11.0,11.0,IE,-4.9662
47210,110.0,,,1.07725,PQ,,0,RAFFEENB,RAFFEENB,1.0,10.0,10.0,IE,7.9846
47261,110.0,,,1.07725,PQ,,0,RAFF_CAP,RAFF,1.0,10.0,10.0,IE,7.9846
49662,110.0,,,1.0779,PQ,,0,MOB_CAP,MOB,1.0,7.0,7.0,IE,-14.2679
49861,110.0,,,1.11691,PQ,,0,SLIG_CAP,SLIG,1.0,2.0,2.0,IE,-14.4974
50019,110.0,,,1.08807,PQ,,0,SOMRST T,SOMRST,1.0,3.0,3.0,IE,-1.6617
50619,110.0,,,1.04987,PQ,,0,STRATF T,STRATF,1.0,9.0,9.0,IE,-3.9908
51319,110.0,,,1.06114,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,-5.9443
51410,110.0,,,1.0823,PQ,,0,TARBERT,TARBERT,1.0,5.0,5.0,IE,4.5551
51911,110.0,,,1.09521,PQ,,0,CROAGHONAGH,CROAGHONAGH,1.0,1.0,1.0,IE,-19.6611
52219,110.0,,,1.08516,PQ,,0,TULBRK T,TULBRK,1.0,4.0,4.0,IE,1.889
52610,110.0,,,1.09306,PQ,,0,TRIEN,TRIEN,1.0,5.0,5.0,IE,4.7394
52661,110.0,,,1.09811,PQ,,0,TRIE_CAP,TRIE,1.0,5.0,5.0,IE,1.5394
52861,110.0,,,1.09193,PQ,,0,TRAL_CAP,TRAL,1.0,5.0,5.0,IE,0.9932
53061,110.0,,,1.05556,PQ,,0,THUR_CAP,THUR,1.0,8.0,8.0,IE,-3.0077
54622,220.0,,,1.06986,PQ,,0,WOODLAND,WOODLAND,1.0,11.0,11.0,IE,-2.7223
54630,260.0,,,1.04565,PQ,,0,EASTWEST,EASTWEST,2.0,11.0,11.0,IE,-1.316
54640,380.0,,,1.04112,PQ,,0,PORTAN,PORTAN,1.0,11.0,11.0,IE,-1.316
55061,110.0,,,1.0677,PQ,,0,WEXF_CAP,WEXF,1.0,9.0,9.0,IE,-3.2001
66094,110.0,,,1.10456,PQ,,0,SLIABH BAWN,SLIABH BAWN,1.0,3.0,3.0,IE,-10.8157
68090,110.0,,,1.04891,PQ,,0,KNOCKNAMONA,KNOCKNAMONA,1.0,12.0,12.0,IE,2.4819
70010,110.0,,,1.04306,PQ,,0,AGHYOULE,AGHYOULE,1.0,14.0,14.0,NI,-13.6354
70311,110.0,,,1.05052,PQ,70390-DP,0,ANTR1A,ANTR1,1.0,13.0,13.0,NI,-6.4489
70312,110.0,,,1.04649,PQ,,0,ANTR1B,ANTR1,1.0,13.0,13.0,NI,-6.3769
70510,110.0,,,1.04833,PQ,70516-D,0,BAFD1-,BAFD1,1.0,13.0,13.0,NI,-4.9127
70520,275.0,,,1.04662,PQ,70513-A,0,BAFD2-,BAFD2,1.0,13.0,13.0,NI,-4.1578
71011,110.0,,,1.04314,PQ,71093-BR,0,BAME1A,BAME1,1.0,14.0,14.0,NI,-6.9712
71012,110.0,,,1.04265,PQ,,0,BAME1B,BAME1,1.0,14.0,14.0,NI,-7.0359
71511,110.0,,,1.06854,PQ,,0,BANB1A,BANB1,1.0,13.0,13.0,NI,-9.9327
71512,110.0,,,1.06952,PQ,,0,BANB1B,BANB1,1.0,13.0,13.0,NI,-9.8292
72010,110.0,,,1.0446,PQ,,0,BAVA1-,BAVA1,1.0,13.0,13.0,NI,-5.9386
72511,110.0,,,1.06433,PQ,,0,BNCH1A,BNCH1,1.0,13.0,13.0,NI,-11.3039
72512,110.0,,,1.06432,PQ,,0,BNCH1B,BNCH1,1.0,13.0,13.0,NI,-11.3059
73011,110.0,,,1.05221,PQ,,0,BELN1A,BELN1,1.0,13.0,13.0,NI,-8.7259
73012,110.0,,,1.0527,PQ,,0,BELN1B,BELN1,1.0,13.0,13.0,NI,-8.7117
73500,110.0,,,1.05154,PQ,,0,BROCK1,BROCK1,1.0,14.0,14.0,NI,-7.3188
73510,110.0,,,1.0515,PQ,,0,GARVAGH NI,GARVAGH NI,1.0,14.0,14.0,NI,-7.3185
74011,110.0,,,1.03621,PQ,,0,CARN1A,CARN1,1.0,13.0,13.0,NI,-6.4212
74012,110.0,,,1.03622,PQ,,0,CARN1B,CARN1,1.0,13.0,13.0,NI,-6.4165
74511,110.0,,,1.07539,PQ,,0,CAST1A,CAST1,1.0,13.0,13.0,NI,-10.3645
74512,110.0,,,1.07539,PQ,,0,CAST1B,CAST1,1.0,13.0,13.0,NI,-10.3645
74520,275.0,,,1.04492,PQ,,0,CAST2-,CAST2,1.0,13.0,13.0,NI,-6.4958
74711,110.0,,,1.07431,PQ,,0,CENT1A,CENT1,1.0,13.0,13.0,NI,-10.5127
74712,110.0,,,1.07431,PQ,,0,CENT1B,CENT1,1.0,13.0,13.0,NI,-10.5127
75010,110.0,,,1.04608,PQ,,0,COLE1-,COLE1,1.0,14.0,14.0,NI,-8.132
75510,110.0,,,1.07724,PQ,75508-8,0,COOL1-,COOL1,1.0,14.0,14.0,NI,-5.4911
75511,110.0,,,1.07724,PQ,,0,COOL1,COOL1,1.0,14.0,14.0,NI,-5.4911
75514,110.0,,,1.07724,PQ,,0,COOL_CAP,COOL,1.0,14.0,14.0,NI,-5.4911
75520,275.0,,,1.04413,PQ,75516-GT,0,COOLKEER,COOLKEER,1.0,14.0,14.0,NI,-4.0884
75521,275.0,,,1.04416,PQ,,0,COOL2A,COOL2,1.0,14.0,14.0,NI,-4.1016
75522,275.0,,,1.04416,PQ,,0,COOL2B,COOL2,1.0,14.0,14.0,NI,-4.1016
75610,110.0,,,1.07813,PQ,,0,AUGHT,AUGHT,1.0,14.0,14.0,NI,-5.5086
75611,110.0,,,1.07753,PQ,,0,CULMORE_RD,CULMORE_RD,1.0,14.0,14.0,NI,-5.4965
75810,110.0,,,1.0394,PQ,,0,CREAGH,CREAGH,1.0,14.0,14.0,NI,-8.6631
76011,110.0,,,1.07468,PQ,,0,CREG1A,CREG1,1.0,13.0,13.0,NI,-10.4618
76012,110.0,,,1.07468,PQ,,0,CREG1B,CREG1,1.0,13.0,13.0,NI,-10.4618
